Id_Usuario,Nombre_Película,Género_Película,Duración (minutos),Minutos_vistos,Porcentaje_visualizado,Num_visualizaciones,Calificación_usuario,
700,The Lord of the Rings,Animación,100,83,83,1,5,
993,The Matrix,Misterio,173,77,44.51,1,5.4,
116,The Godfather,Drama,141,135,95.74,2,4.1,
191,Forrest Gump,Fantasía,170,23,13.53,8,4.6,
253,The Matrix,Fantasía,169,161,95.27,3,4.4,
981,Titanic,Misterio,112,103,91.96,2,1.8,
928,Fight Club,Misterio,105,89,84.76,3,3.5,
983,Pulp Fiction,Romance,169,124,73.37,1,3.8,
161,Titanic,Ciencia Ficción,179,54,30.17,5,2.3,
256,Gladiator,Ciencia Ficción,119,79,66.39,4,1.5,
323,Avengers: Endgame,Romance,144,9,6.25,2,2.3,
128,Interstellar,Aventura,138,55,39.86,2,4.9,
18,The Lord of the Rings,Romance,94,60,63.83,4,3.5,
793,Avengers: Endgame,Thriller,80,53,66.25,1,,
735,Avengers: Endgame,Thriller,90,3,3.33,4,4.7,
566,The Shawshank Redemption,Fantasía,134,61,45.52,2,2.3,
570,The Dark Knight,Animación,81,3,3.7,4,2.6,
323,Gladiator,Romance,144,89,61.81,1,2.4,
872,Fight Club,Romance,174,129,74.14,2,2.9,
686,The Matrix,Aventura,123,56,45.53,3,3.2,
792,Forrest Gump,Acción,95,47,49.47,4,4.3,
626,Titanic,Fantasía,101,40,39.6,3,,
288,The Godfather,Fantasía,97,89,91.75,6,3.6,
943,Interstellar,Fantasía,126,99,78.57,5,4.7,
854,Inception,Animación,160,66,41.25,2,2.4,
663,Gladiator,Misterio,109,98,89.91,8,2.1,
962,Avengers: Endgame,Comedia,89,85,95.51,1,,
639,Forrest Gump,Acción,178,44,24.72,6,4.8,
155,Inception,Animación,137,105,76.64,1,4.7,
490,Interstellar,Thriller,141,121,85.82,8,2.7,
386,The Dark Knight,Aventura,164,111,67.68,2,4.3,
986,The Dark Knight,Misterio,159,5,3.14,7,,
785,Pulp Fiction,Thriller,85,74,87.06,4,2.5,
104,Coco,Misterio,146,40,27.4,4,1.3,
929,Interstellar,Ciencia Ficción,120,43,35.83,7,,
393,Interstellar,Fantasía,122,66,54.1,1,1.6,
811,Inception,Misterio,164,97,59.15,3,4.2,
246,Forrest Gump,Drama,156,99,63.46,2,3.3,
176,Titanic,Fantasía,97,29,29.9,4,4.6,
39,The Shawshank Redemption,Fantasía,137,90,65.69,3,2.3,
477,Coco,Aventura,139,51,36.69,2,2.5,
682,Inception,Acción,167,14,,1,1.1,
759,The Godfather,Thriller,106,19,17.92,4,2.9,
538,Avengers: Endgame,Misterio,147,17,11.56,2,3.9,
867,The Dark Knight,Misterio,101,95,94.06,2,2,
818,Avengers: Endgame,Ciencia Ficción,103,89,86.41,3,3.5,
921,The Dark Knight,Fantasía,119,27,22.69,1,3.1,
408,Pulp Fiction,Romance,153,67,43.79,2,3.4,
525,Titanic,Comedia,145,23,15.86,2,2.7,
828,The Godfather,Romance,119,101,84.87,4,3.5,
506,The Dark Knight,Misterio,85,47,55.29,1,2.2,
903,Inception,Romance,97,92,94.85,2,0.8,
825,The Godfather,Aventura,160,1,0.62,2,2,
36,Inception,Drama,166,17,10.24,1,1.8,
685,The Shawshank Redemption,Misterio,109,57,52.29,1,1.1,
20,The Shawshank Redemption,Misterio,100,16,16,3,,
321,Avengers: Endgame,Drama,141,92,65.25,1,2.1,
776,The Dark Knight,Thriller,89,48,53.93,2,3.4,
512,The Dark Knight,Drama,92,17,18.48,2,3.1,
400,Forrest Gump,Romance,155,73,47.1,4,2.9,
654,The Shawshank Redemption,Aventura,88,43,48.86,2,2.3,
972,Titanic,Ciencia Ficción,147,140,95.24,3,4,
883,Titanic,Thriller,118,111,94.07,1,1.3,
471,Gladiator,Animación,103,63,61.17,6,4.6,
143,Gladiator,Ciencia Ficción,113,33,,2,4.2,
92,Pulp Fiction,Acción,140,101,,3,4.5,
354,The Shawshank Redemption,Acción,120,11,9.17,1,1.9,
834,Inception,Acción,84,18,21.43,2,2.8,
800,Inception,Acción,158,144,91.14,1,4,
727,Fight Club,Aventura,129,38,29.46,3,4.8,
959,The Godfather,Ciencia Ficción,83,11,13.25,4,2.5,
854,The Matrix,Fantasía,130,14,10.77,3,3.5,
51,Avengers: Endgame,Comedia,131,35,26.72,2,4.2,
665,Gladiator,Thriller,118,107,90.68,4,3.2,
698,Avengers: Endgame,Animación,87,46,52.87,4,1.7,
575,The Dark Knight,Romance,124,37,29.84,3,2.2,
190,Pulp Fiction,Misterio,167,96,57.49,1,2.7,
125,Titanic,Acción,107,25,23.36,3,1.8,
150,The Matrix,Animación,106,68,64.15,2,4.4,
314,Interstellar,Misterio,144,52,36.11,1,2,
570,Pulp Fiction,Comedia,113,1,0.88,2,1.8,
342,Interstellar,Animación,160,122,76.25,2,3.1,
305,The Lord of the Rings,Ciencia Ficción,141,12,8.51,4,2.9,
692,The Shawshank Redemption,Animación,141,65,46.1,7,3.7,
682,Interstellar,Acción,117,58,49.57,4,3.1,
838,Interstellar,Comedia,105,9,8.57,1,2.3,
783,Avengers: Endgame,Romance,103,1,0.97,1,4.6,
54,The Lord of the Rings,Fantasía,118,45,38.14,1,4,
444,Forrest Gump,Drama,100,21,21,4,2.6,
613,La La Land,Acción,173,76,43.93,2,3.2,
993,Forrest Gump,Misterio,126,84,66.67,3,,
264,Forrest Gump,Comedia,127,96,75.59,1,2.9,
53,The Shawshank Redemption,Ciencia Ficción,92,39,42.39,2,4.2,
572,The Matrix,Aventura,82,29,35.37,4,2.4,
620,Pulp Fiction,Comedia,111,44,39.64,3,3.6,
5,Pulp Fiction,Misterio,114,41,35.96,1,3.2,
103,Coco,Drama,98,69,70.41,4,2.5,
196,The Dark Knight,Drama,93,7,7.53,4,4.3,
774,Forrest Gump,Thriller,127,84,66.14,3,3.3,
877,The Shawshank Redemption,Fantasía,165,142,86.06,1,1.9,
992,The Dark Knight,Misterio,160,43,26.88,3,0.9,
884,La La Land,Drama,147,27,18.37,1,2.8,
350,The Godfather,Thriller,124,106,85.48,2,3.2,
47,The Dark Knight,Thriller,98,78,79.59,7,3.9,
867,Avengers: Endgame,Thriller,143,69,48.25,4,3.5,
823,Avengers: Endgame,Comedia,145,96,66.21,2,2.4,
936,The Matrix,Thriller,158,34,21.52,2,4.7,
820,Gladiator,Acción,145,98,,3,4.2,
656,Interstellar,Misterio,154,148,96.1,1,1.4,
269,Forrest Gump,Acción,124,16,12.9,4,3.9,
370,Coco,Aventura,166,139,83.73,2,4.5,
636,The Lord of the Rings,Drama,153,91,59.48,3,3.8,
106,Coco,Fantasía,146,74,,1,4,
670,Gladiator,Thriller,148,102,68.92,4,4.3,
659,Titanic,Ciencia Ficción,82,64,78.05,1,2.5,
657,The Dark Knight,Ciencia Ficción,117,24,20.51,4,1.9,
120,The Shawshank Redemption,Drama,156,81,51.92,1,3.9,
831,La La Land,Aventura,121,66,54.55,2,,
787,Interstellar,Ciencia Ficción,162,94,58.02,2,1.7,
604,Pulp Fiction,Acción,119,113,94.96,4,3.6,
58,Inception,Animación,129,66,51.16,9,1,
951,Interstellar,Comedia,114,43,37.72,2,4.3,
346,La La Land,Romance,103,62,60.19,3,2.9,
741,The Matrix,Ciencia Ficción,167,72,43.11,5,3.6,
474,Titanic,Fantasía,96,49,51.04,2,2.7,
117,The Matrix,Thriller,119,116,97.48,1,4.8,
830,La La Land,Fantasía,153,3,1.96,1,1.3,
791,Avengers: Endgame,Misterio,145,133,91.72,4,1.4,
127,The Dark Knight,Comedia,123,20,16.26,2,3.9,
393,The Godfather,Acción,102,66,64.71,3,3.7,
908,Avengers: Endgame,Aventura,85,67,78.82,2,1.6,
641,The Matrix,Comedia,145,109,75.17,3,3.6,
58,The Matrix,Romance,100,33,33,3,2.3,
634,The Shawshank Redemption,Animación,114,59,51.75,4,3.3,
513,The Dark Knight,Ciencia Ficción,108,43,39.81,3,2.4,
751,Interstellar,Aventura,86,35,40.7,4,1.4,
802,The Godfather,Aventura,172,44,25.58,3,3.5,
96,Gladiator,Ciencia Ficción,132,97,73.48,1,4.8,
638,Inception,Ciencia Ficción,116,40,34.48,1,4.9,
118,Forrest Gump,Ciencia Ficción,102,63,61.76,3,3.4,
560,Pulp Fiction,Ciencia Ficción,176,79,44.89,2,3.6,
601,The Matrix,Ciencia Ficción,87,47,54.02,1,4.6,
488,The Dark Knight,Aventura,155,99,63.87,4,3.8,
237,Forrest Gump,Drama,127,99,77.95,1,3.9,
885,Avengers: Endgame,Drama,89,18,20.22,1,4,
897,Pulp Fiction,Fantasía,158,140,88.61,1,3,
272,La La Land,Drama,103,88,85.44,1,3.9,
189,Coco,Romance,169,41,24.26,4,2.2,
999,Pulp Fiction,Drama,126,132,104.76,1,5.9,
704,Coco,Aventura,132,106,80.3,5,4.9,
447,Gladiator,Ciencia Ficción,118,85,72.03,8,1.4,
581,Gladiator,Thriller,146,120,82.19,2,3.6,
790,Avengers: Endgame,Thriller,145,114,78.62,2,1.7,
861,Gladiator,Romance,85,29,34.12,2,3.4,
247,The Lord of the Rings,Misterio,100,51,51,3,3.1,
963,Fight Club,Aventura,152,86,56.58,1,0.2,
76,Fight Club,Acción,153,45,29.41,3,3.2,
154,Pulp Fiction,Comedia,115,55,47.83,3,1.6,
656,Gladiator,Fantasía,82,81,98.78,9,3.2,
435,The Shawshank Redemption,Acción,167,149,89.22,2,1.9,
997,The Matrix,Aventura,165,54,32.73,3,2.4,
86,Forrest Gump,Drama,157,59,37.58,7,1.9,
697,Forrest Gump,Ciencia Ficción,121,27,,5,3,
285,Fight Club,Acción,124,73,58.87,4,2.3,
974,Pulp Fiction,Comedia,123,84,68.29,3,3,
220,Avengers: Endgame,Misterio,170,116,68.24,1,2.2,
69,The Dark Knight,Thriller,112,74,66.07,2,3.3,
47,Interstellar,Misterio,139,6,4.32,1,,
94,Interstellar,Comedia,165,147,,3,2,
750,Fight Club,Ciencia Ficción,172,57,33.14,1,3.4,
958,La La Land,Drama,162,26,16.05,1,,
453,The Dark Knight,Comedia,162,143,88.27,4,4,
204,The Lord of the Rings,Fantasía,149,122,81.88,3,1.7,
912,The Lord of the Rings,Comedia,162,39,24.07,2,2,
218,Fight Club,Aventura,156,101,64.74,1,3,
474,Interstellar,Drama,105,23,21.9,3,1.2,
432,La La Land,Ciencia Ficción,165,109,66.06,4,3,
341,The Dark Knight,Thriller,100,81,81,3,1.7,
551,La La Land,Thriller,179,1,0.56,3,2,
612,Gladiator,Comedia,81,33,40.74,3,1.8,
289,Pulp Fiction,Aventura,126,111,88.1,2,4.2,
254,Avengers: Endgame,Acción,109,22,20.18,2,4.8,
734,Forrest Gump,Misterio,106,66,62.26,1,,
357,The Shawshank Redemption,Misterio,150,29,19.33,1,4.6,
23,The Godfather,Misterio,99,64,64.65,1,2.7,
762,Coco,Acción,129,117,90.7,3,4.8,
522,Coco,Aventura,174,131,75.29,4,1.3,
758,Pulp Fiction,Misterio,102,9,8.82,1,2,
837,Gladiator,Fantasía,92,37,40.22,4,2.3,
100,Titanic,Acción,160,135,84.38,4,2.2,
802,Interstellar,Acción,83,80,96.39,2,3.4,
180,Coco,Ciencia Ficción,93,32,34.41,5,4.6,
223,Gladiator,Ciencia Ficción,99,30,30.3,1,2.9,
906,Coco,Drama,92,65,70.65,4,3.1,
762,Titanic,Fantasía,82,58,70.73,1,4.7,
659,La La Land,Fantasía,169,44,26.04,3,,
442,Fight Club,Drama,169,11,6.51,1,2.7,
608,The Dark Knight,Fantasía,161,139,86.34,6,4.6,
769,Forrest Gump,Romance,175,20,,2,1.3,
325,The Matrix,Animación,157,122,77.71,4,4.9,
516,Fight Club,Misterio,126,99,78.57,1,5,
16,Pulp Fiction,Ciencia Ficción,82,70,85.37,1,3.2,
792,Fight Club,Drama,80,61,76.25,1,0.2,
336,Pulp Fiction,Drama,169,23,13.61,2,3.3,
759,The Matrix,Fantasía,103,75,72.82,1,2.9,
258,Inception,Acción,114,8,7.02,2,2.9,
497,Titanic,Thriller,93,20,21.51,3,1.9,
988,Forrest Gump,Comedia,146,15,10.27,4,2.4,
896,La La Land,Comedia,92,89,96.74,3,1.5,
160,The Shawshank Redemption,Drama,126,10,7.94,4,4.8,
475,The Shawshank Redemption,Misterio,129,78,60.47,6,1.4,
852,Titanic,Romance,157,14,8.92,1,2.3,
664,The Godfather,Misterio,164,33,,9,1.5,
908,La La Land,Drama,105,61,58.1,1,2.5,
690,Coco,Misterio,82,79,96.34,2,4,
675,Gladiator,Ciencia Ficción,130,48,36.92,2,2.3,
380,Inception,Misterio,119,27,22.69,3,1.1,
545,Titanic,Fantasía,147,108,73.47,2,1.3,
929,The Shawshank Redemption,Fantasía,115,87,75.65,8,2.7,
957,Fight Club,Romance,130,28,21.54,2,5,
691,Gladiator,Ciencia Ficción,80,57,71.25,1,4.1,
427,Inception,Thriller,112,26,23.21,1,2,
613,The Dark Knight,Acción,86,6,6.98,2,1.7,
268,The Dark Knight,Ciencia Ficción,131,108,82.44,1,0.4,
835,La La Land,Aventura,90,41,45.56,2,3.6,
577,Gladiator,Animación,106,43,40.57,2,2.4,
417,Titanic,Drama,93,22,23.66,1,1.2,
168,Pulp Fiction,Aventura,165,100,60.61,2,3.5,
842,Pulp Fiction,Romance,159,141,88.68,1,2.3,
43,Fight Club,Aventura,125,136,108.8,2,,
556,Inception,Fantasía,155,144,92.9,3,3.6,
285,Inception,Misterio,89,85,95.51,3,1.8,
397,La La Land,Acción,103,57,,4,4.8,
12,Gladiator,Comedia,140,8,,1,3,
607,Interstellar,Drama,97,1,1.03,3,3.8,
302,The Dark Knight,Comedia,165,127,76.97,1,1.8,
898,Inception,Misterio,88,38,43.18,2,4.2,
253,Gladiator,Fantasía,96,4,4.17,2,,
499,La La Land,Fantasía,137,121,,4,3,
754,The Matrix,Misterio,92,28,30.43,4,2.2,
35,The Godfather,Drama,129,71,55.04,1,4.3,
727,The Matrix,Comedia,85,56,65.88,3,2.8,
849,La La Land,Ciencia Ficción,164,112,68.29,4,3.1,
90,Forrest Gump,Fantasía,130,77,,4,2.6,
776,Titanic,Comedia,115,58,50.43,4,2.1,
605,Fight Club,Thriller,150,125,83.33,4,2.2,
922,Inception,Comedia,179,30,16.76,2,2.7,
970,La La Land,Thriller,104,14,13.46,4,3.9,
602,Forrest Gump,Thriller,90,68,75.56,2,2.2,
418,The Shawshank Redemption,Fantasía,123,10,,1,,
115,Forrest Gump,Drama,93,22,23.66,4,1.9,
617,Avengers: Endgame,Romance,108,1,0.93,1,1.7,
903,Coco,Fantasía,153,86,56.21,2,5.4,
196,Gladiator,Drama,129,103,79.84,2,1.4,
826,Inception,Drama,84,58,69.05,1,3.2,
501,The Godfather,Aventura,151,115,76.16,3,3.8,
626,Titanic,Misterio,148,8,5.41,4,4.6,
493,Gladiator,Misterio,167,101,60.48,9,3.5,
75,Avengers: Endgame,Misterio,136,122,89.71,2,4.4,
413,Gladiator,Animación,105,90,85.71,2,1.8,
376,Avengers: Endgame,Fantasía,85,57,67.06,3,3.6,
420,Fight Club,Drama,95,47,49.47,2,1.6,
729,Fight Club,Aventura,139,99,71.22,2,2.5,
277,The Dark Knight,Thriller,179,45,25.14,2,2,
761,The Dark Knight,Romance,91,36,39.56,4,2.5,
676,Pulp Fiction,Romance,154,125,81.17,2,5.1,
394,Interstellar,Thriller,82,60,73.17,3,3.4,
869,Inception,Comedia,142,80,56.34,2,2.4,
457,La La Land,Comedia,143,44,30.77,4,4.2,
920,Inception,Misterio,141,46,32.62,9,4.2,
192,The Lord of the Rings,Fantasía,85,23,27.06,4,4.9,
739,La La Land,Animación,98,33,33.67,2,2.4,
689,Avengers: Endgame,Aventura,97,94,96.91,4,1,
99,Forrest Gump,Romance,159,6,3.77,3,2.2,
548,Inception,Misterio,166,140,84.34,4,4.4,
978,Inception,Acción,122,95,77.87,4,3.1,
999,Interstellar,Misterio,152,97,63.82,1,3.8,
96,The Shawshank Redemption,Acción,82,0,0,4,1,
664,La La Land,Ciencia Ficción,151,41,27.15,2,2.5,
663,The Dark Knight,Drama,117,59,50.43,1,3.1,
190,The Dark Knight,Thriller,147,143,97.28,3,,
736,The Godfather,Drama,155,14,9.03,4,2.8,
37,Inception,Misterio,123,86,69.92,4,3.1,
780,Interstellar,Drama,174,144,82.76,2,5,
369,Titanic,Aventura,168,105,62.5,1,4.4,
695,The Dark Knight,Ciencia Ficción,159,39,,4,4.6,
525,Interstellar,Animación,142,134,94.37,2,3,
279,The Matrix,Ciencia Ficción,121,112,92.56,4,1.9,
217,Coco,Romance,143,2,1.4,2,3.8,
867,The Shawshank Redemption,Aventura,133,26,19.55,1,4.6,
873,Inception,Drama,157,16,10.19,4,4.3,
798,Coco,Animación,156,16,10.26,2,3.9,
273,The Godfather,Drama,150,145,96.67,2,4.3,
881,Avengers: Endgame,Fantasía,155,102,65.81,2,2.2,
62,Forrest Gump,Fantasía,116,86,74.14,3,2.5,
596,The Dark Knight,Comedia,83,26,31.33,3,4.5,
880,The Matrix,Ciencia Ficción,81,58,71.6,1,4.3,
729,Titanic,Animación,178,152,85.39,4,4.1,
342,Avengers: Endgame,Fantasía,123,65,52.85,1,2.3,
397,Interstellar,Comedia,146,14,9.59,1,3.2,
699,Fight Club,Aventura,147,113,,2,2.3,
19,Gladiator,Animación,155,117,75.48,3,1.9,
177,Inception,Comedia,162,33,,2,1.6,
612,Inception,Thriller,153,24,15.69,1,2.1,
396,The Matrix,Animación,141,11,7.8,3,2.9,
445,Interstellar,Misterio,80,30,37.5,2,3.7,
233,Pulp Fiction,Comedia,96,52,54.17,1,2.7,
915,Inception,Drama,95,37,38.95,3,2.6,
76,Pulp Fiction,Misterio,88,71,80.68,1,3.8,
265,Titanic,Thriller,132,65,49.24,1,1.5,
455,Fight Club,Fantasía,152,93,61.18,2,3.4,
796,The Matrix,Acción,138,30,21.74,7,4.4,
718,Avengers: Endgame,Comedia,88,27,30.68,1,1.3,
735,Coco,Aventura,91,50,54.95,2,2.3,
384,Interstellar,Comedia,120,46,38.33,4,4.4,
564,Interstellar,Acción,94,35,37.23,2,4.8,
851,The Lord of the Rings,Thriller,145,28,19.31,4,,
506,Titanic,Thriller,154,148,96.1,4,2.5,
367,Titanic,Misterio,90,65,72.22,2,2.3,
144,The Shawshank Redemption,Animación,87,27,31.03,9,,
885,Gladiator,Aventura,134,30,22.39,1,4.3,
69,The Dark Knight,Misterio,175,168,96,8,1.8,
99,La La Land,Aventura,85,48,56.47,2,2,
396,The Dark Knight,Aventura,132,111,84.09,1,3.7,
25,The Lord of the Rings,Acción,99,31,31.31,4,2.2,
948,Forrest Gump,Misterio,118,2,1.69,2,1.3,
891,The Godfather,Aventura,178,78,43.82,2,1.9,
469,The Matrix,Romance,151,31,20.53,2,4.3,
484,Fight Club,Acción,113,70,61.95,4,4.8,
565,Interstellar,Thriller,136,57,41.91,1,4.7,
151,Gladiator,Acción,98,47,47.96,2,2.2,
144,Pulp Fiction,Drama,150,110,73.33,4,2.6,
569,The Matrix,Drama,110,86,,4,2.4,
39,Forrest Gump,Aventura,161,120,74.53,2,4.2,
109,Coco,Misterio,119,40,33.61,2,1.4,
693,The Matrix,Thriller,93,32,34.41,1,3.8,
42,Forrest Gump,Acción,179,33,18.44,3,2.1,
186,Interstellar,Misterio,160,18,11.25,1,1.7,
935,The Godfather,Acción,116,62,53.45,1,4.1,
398,Forrest Gump,Acción,123,9,7.32,4,1.4,
223,Interstellar,Romance,88,12,13.64,4,5.7,
634,Interstellar,Drama,137,57,41.61,4,,
133,The Godfather,Acción,99,58,58.59,1,4.9,
163,The Dark Knight,Romance,171,103,60.23,2,,
215,The Matrix,Drama,129,128,99.22,3,2.2,
733,The Lord of the Rings,Romance,99,52,52.53,5,4.6,
235,Inception,Misterio,115,10,8.7,1,2.3,
843,Inception,Animación,106,39,36.79,1,3.6,
658,The Lord of the Rings,Drama,151,43,28.48,3,1.1,
751,Coco,Fantasía,111,30,27.03,4,1.3,
588,Pulp Fiction,Animación,80,4,5,4,,
9,Titanic,Misterio,96,16,16.67,1,2.1,
74,Pulp Fiction,Acción,88,73,82.95,1,0.9,
954,Titanic,Thriller,163,13,7.98,6,2.5,
492,The Lord of the Rings,Misterio,124,112,90.32,4,0.1,
913,Inception,Romance,175,24,13.71,4,1.7,
253,Fight Club,Romance,145,97,66.9,2,3,
230,Inception,Romance,111,2,1.8,1,1.6,
519,Pulp Fiction,Romance,124,111,89.52,1,1.2,
174,Gladiator,Misterio,88,17,,3,1.7,
653,The Lord of the Rings,Thriller,109,43,39.45,3,5.2,
168,Coco,Comedia,163,49,30.06,3,2.7,
170,Pulp Fiction,Romance,117,28,23.93,2,5,
393,Fight Club,Comedia,139,89,64.03,2,4.8,
946,The Matrix,Thriller,80,1,1.25,4,2.6,
795,Titanic,Thriller,84,18,21.43,4,4.8,
634,Inception,Animación,142,64,45.07,1,3.8,
194,Coco,Drama,178,172,96.63,1,2.2,
517,The Godfather,Fantasía,115,115,100,3,2.4,
29,Gladiator,Aventura,144,68,47.22,2,4.3,
165,Interstellar,Fantasía,157,144,91.72,3,4.7,
422,Fight Club,Misterio,152,52,34.21,2,1.2,
339,Pulp Fiction,Aventura,173,149,86.13,2,3.3,
648,Titanic,Thriller,103,14,13.59,1,2.3,
496,The Godfather,Fantasía,83,9,10.84,2,3.7,
365,Coco,Ciencia Ficción,157,47,29.94,4,3.6,
833,La La Land,Drama,168,107,63.69,4,2.7,
342,Forrest Gump,Fantasía,147,69,46.94,3,0.5,
500,The Dark Knight,Drama,104,86,82.69,1,2.5,
657,Inception,Comedia,153,65,42.48,2,1.3,
511,Avengers: Endgame,Misterio,178,102,57.3,1,4.4,
327,The Dark Knight,Drama,86,39,45.35,2,4.9,
217,Fight Club,Comedia,92,88,95.65,8,,
301,Forrest Gump,Romance,147,81,55.1,2,4,
132,La La Land,Comedia,122,100,81.97,1,3.2,
804,Forrest Gump,Misterio,136,0,0,1,,
70,Coco,Animación,115,68,59.13,1,1.2,
252,Forrest Gump,Romance,93,12,12.9,3,2.2,
415,Interstellar,Thriller,161,49,30.43,2,4.8,
787,Fight Club,Acción,151,112,74.17,4,1.1,
445,Avengers: Endgame,Comedia,175,30,17.14,4,2.3,
876,The Matrix,Comedia,106,59,55.66,2,4.1,
182,The Dark Knight,Drama,116,92,79.31,3,2.1,
167,Avengers: Endgame,Thriller,166,125,75.3,4,3.9,
91,The Matrix,Fantasía,150,40,26.67,1,5,
714,The Godfather,Ciencia Ficción,155,41,26.45,4,2,
858,La La Land,Aventura,104,74,71.15,2,4.3,
531,The Shawshank Redemption,Comedia,146,89,60.96,4,3.5,
39,Gladiator,Fantasía,169,11,6.51,1,3.8,
126,Gladiator,Ciencia Ficción,83,73,87.95,4,2.9,
451,The Matrix,Aventura,179,50,27.93,4,2.8,
173,The Shawshank Redemption,Acción,158,68,43.04,2,3.1,
653,Coco,Drama,175,162,92.57,4,4.3,
754,Avengers: Endgame,Fantasía,172,161,93.6,3,3.7,
220,The Shawshank Redemption,Drama,153,145,94.77,2,3.6,
638,Inception,Aventura,164,153,93.29,1,1.5,
58,The Godfather,Animación,95,60,63.16,2,5.5,
660,Fight Club,Comedia,98,94,95.92,5,3.6,
476,The Shawshank Redemption,Romance,108,87,80.56,3,4,
456,Pulp Fiction,Ciencia Ficción,130,95,73.08,4,4.2,
829,The Lord of the Rings,Thriller,97,86,88.66,1,3.9,
895,Coco,Misterio,137,82,59.85,4,1.2,
361,Gladiator,Comedia,123,7,5.69,1,3.3,
935,Pulp Fiction,Romance,95,76,80,4,,
1,The Godfather,Misterio,144,91,63.19,3,1.6,
387,The Shawshank Redemption,Fantasía,81,14,17.28,3,4,
973,The Dark Knight,Misterio,135,126,93.33,2,2.3,
348,Gladiator,Acción,158,67,42.41,1,2.1,
190,Inception,Comedia,107,89,83.18,2,1.1,
505,Titanic,Drama,144,7,4.86,2,1.2,
191,Inception,Animación,84,58,69.05,2,2.3,
508,The Lord of the Rings,Thriller,101,49,48.51,1,1.9,
369,Forrest Gump,Drama,179,121,67.6,4,3.8,
409,Titanic,Romance,92,86,93.48,2,2,
824,Interstellar,Comedia,144,120,83.33,2,,
929,The Shawshank Redemption,Animación,95,17,17.89,2,1.1,
934,The Godfather,Misterio,165,110,,5,1.8,
117,Gladiator,Comedia,143,40,27.97,1,1.7,
134,Interstellar,Misterio,111,8,7.21,8,4,
58,The Godfather,Fantasía,159,10,6.29,1,3.6,
556,The Lord of the Rings,Acción,130,25,19.23,1,4,
685,The Matrix,Aventura,158,101,63.92,2,3.9,
672,The Shawshank Redemption,Comedia,137,60,43.8,3,2.3,
173,Fight Club,Romance,125,45,36,3,3.4,
829,Fight Club,Misterio,131,66,50.38,3,1.9,
815,The Shawshank Redemption,Drama,142,130,91.55,2,3.9,
149,Titanic,Fantasía,155,82,52.9,4,1,
80,Forrest Gump,Romance,139,56,40.29,3,1.9,
886,Forrest Gump,Thriller,144,101,70.14,2,4.8,
213,Titanic,Aventura,160,68,42.5,3,4.3,
203,Avengers: Endgame,Fantasía,134,105,,1,2.8,
764,La La Land,Acción,136,96,70.59,3,2.7,
229,Fight Club,Aventura,171,28,16.37,9,1,
676,The Dark Knight,Misterio,150,122,81.33,4,2.6,
227,Titanic,Romance,152,142,93.42,1,4.4,
659,Gladiator,Thriller,165,37,22.42,1,3.5,
532,Fight Club,Ciencia Ficción,105,22,20.95,1,3.6,
441,The Dark Knight,Acción,91,7,7.69,1,,
402,The Lord of the Rings,Animación,150,44,29.33,3,4.7,
47,Interstellar,Misterio,125,6,4.8,4,4.4,
233,The Dark Knight,Ciencia Ficción,126,4,3.17,4,4.8,
305,Interstellar,Comedia,158,20,12.66,1,3.4,
526,La La Land,Thriller,117,16,13.68,3,1.8,
143,The Godfather,Drama,100,6,6,3,,
415,Coco,Animación,93,49,52.69,2,3.6,
513,Pulp Fiction,Romance,81,6,7.41,3,2.4,
373,The Godfather,Thriller,151,87,57.62,3,4.3,
566,Fight Club,Aventura,149,54,36.24,2,1.4,
886,Interstellar,Fantasía,112,53,47.32,4,3.8,
259,Fight Club,Aventura,85,52,61.18,2,1.5,
656,La La Land,Aventura,169,129,76.33,2,2.2,
471,Titanic,Comedia,116,87,75,2,4.4,
953,The Shawshank Redemption,Acción,93,51,54.84,4,3.1,
971,Gladiator,Drama,116,98,84.48,1,1.3,
12,Inception,Animación,87,17,19.54,1,4.3,
330,Fight Club,Acción,156,64,41.03,2,4.7,
736,Gladiator,Thriller,92,46,50,4,2.3,
784,Titanic,Aventura,119,89,74.79,3,2,
968,The Dark Knight,Comedia,171,156,91.23,3,2.2,
358,Titanic,Thriller,137,108,78.83,4,1.4,
972,The Lord of the Rings,Fantasía,97,96,98.97,4,4.3,
408,The Godfather,Drama,136,87,63.97,4,3,
668,Avengers: Endgame,Animación,162,102,62.96,2,,
373,The Dark Knight,Fantasía,117,45,38.46,4,3.6,
8,Inception,Comedia,111,11,9.91,2,3.6,
122,Interstellar,Drama,165,7,4.24,1,4.7,
348,The Shawshank Redemption,Thriller,145,129,88.97,4,4.1,
676,Gladiator,Aventura,156,1,,2,3.2,
